,company,year,EoF for SCR (£m),Excess of assets over liabilities (£m) [= equity],GWP (£m),NWP (£m) ,SCR (£m),SCR coverage ratio,Total assets (£m),Total liabilities (£m),"Gross BEL (inc. TPs as whole, pre-TMTP) (£m)",Gross claims incurred (£m),Gross combined ratio,Gross expense ratio,"Net BEL (inc. TPs as a whole, pre-TMTP) (£m)",Net combined ratio,Net expense ratio,Pure gross claims ratio,Pure net claims ratio
468,183,2019,19.16800610614932,36.79189732013078,0.0038952713190841524,0.007246269922212552,81.84803110304698,0.49943109628221216,73.44428041773122,67.6811723266295,51.507341105523125,341.29743022225875,0.6487611524422471,0.3551589592422778,116.6842184343585,0.4471585554928672,0.06463839376445125,0.9013872378507158,0.7726103076720416
469,183,2020,90.23569606052438,84.46253304107114,0.0014248589867887414,0.0024534261659625747,72.56743855338388,1.0044419688991992,31.745805307379193,14.177915097663643,489.3696529442024,163.41775194993667,2.012077529615037,0.3668587602159779,106.77118049442974,0.4981860309256875,0.2789814087317582,0.7254540557497928,0.3674821561071045
470,184,2016,565.6577247091391,242.02806646100063,0.0,0.0,98.65360925595233,1.5165257896276774,1969.6037320982157,316.7379414134731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
471,184,2017,522.4512579383436,119.80626031018667,213.51945405215002,69.11668239739197,290.4570953413722,0.018754935140885533,963.2718024847454,911.448343444819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
472,184,2018,361.11700389979313,138.80583283118628,210.31726081076744,29.643372287240336,118.95218514286599,1.6100415021277874,1608.8998841487664,315.5062320434206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
473,184,2019,97.49838917147534,282.1078332463974,130.16306807364467,35.960668038572145,206.51260412281428,3.484320555661953,1320.999434019773,1174.1011331927593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
474,184,2020,571.0419978424275,30.744187451088393,114.1063806897067,9.604283310498118,44.814626194708126,1.761609048041775,1819.8320170983109,168.36566772481527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
475,185,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,295.1324814806843,165.67465261166728,0.18236531124099437,0.12129779866267336,174.83035951912782,1.100062667018659,0.13208374682581991,0.19406931233417613,0.7271620967009205
476,185,2017,5.201785962580692,0.014223985509133535,0.0,0.0,0.6795929095645912,5.525278356886955,0.11587045207879747,15.757884218858793,412.87584383035346,342.47620809984056,1.670903726537172,0.0065030312371365355,183.7896265225412,2.4367864901947422,0.4808515828718887,2.050655040181156,0.7187360562333505
477,185,2018,4.658566493703122,7.436669893514698,0.014603755123715234,1.2556968798862608e-08,2.5165887694332105,3.8811842788422077,4.170998447565943,17.293382096581432,644.8422917505551,222.65907109506375,0.567525173019438,0.5833318027962694,192.57126522652862,0.9599980701995816,0.5927238409523231,0.9803640152880894,1.10360907736318
478,185,2019,1.0295601782124557,7.238033382741608,0.005508856685521357,0.0,3.3981202687700383,4.14573912592658,2.5235935528251106,12.307729382468873,604.2611288882151,234.069507736287,1.8020646623899457,0.5545391108363044,226.16358991400944,0.9800066555690953,0.2732607735087225,1.4217054591772256,0.04268943117356526
479,185,2020,4.243528566002227,3.7205073956927146,0.006362111792194993,0.0010425489592789667,0.05515252517494392,2.453455254814786,16.998857704083353,8.234417874922784,619.178974569387,36.3744146041083,0.09124239557177001,0.2255184421397627,140.1815757705312,1.365777184896423,0.5537391742694668,0.7186227055652549,0.6641324873050748
480,186,2016,149.5787649145452,143.90306716608293,0.027831164571985454,0.0,2.418907070539538,5.555983258946466,331.80224546041774,762.4951427486712,162.51518257500805,234.67829324360088,0.7940506850802233,0.18660529824069896,340.57971678904335,1.8402769633292237,0.6112557205361214,1.124562161661892,0.6363370718201701
481,186,2017,152.14080171045555,146.80066704560022,0.028664448301485068,0.0,6.657849088045034,42.28968370849173,291.518739454666,129.35608617018383,183.4956804034593,481.1179949926526,0.16305846012604566,0.5030759416293888,49.91522851118144,0.3093686667261359,0.46273441586457104,0.22192131159392528,0.7105874891146055
482,186,2018,90.40954487552325,66.96184465416748,0.03323693257666016,0.0,0.7008999066888078,42.74015564393369,791.4813967228334,467.05915440562103,67.02057021926655,165.3040189718721,0.1773428720239094,0.33690919953460535,394.4681709028152,0.5755786561015847,0.019788563355413444,0.5926868974914832,1.04236558928322
483,186,2019,157.5644970240506,121.33823527821252,-0.006439647096137096,0.0,7.823135232777569,24.780413805635355,120.23989204461323,191.05060937662995,432.1306537527132,77.74951089068064,1.4436024509015855,0.2744403900681232,181.18359081522104,1.9627851268544454,0.2447710268514673,0.03970247444881785,0.6898211221571776
484,186,2020,28.868672290874198,46.97224163098531,0.0393307751063803,0.0,9.814159611358841,10.573028795369524,159.76272551821936,384.09349105619583,680.2388731604095,305.42864383134435,1.7141270183336836,0.35499858629198816,641.4660667713342,0.1943665677859083,0.3699831730905731,1.2114688027393823,0.32704487030668916
485,187,2016,56.008409733476334,23.657048100302774,44.582676491463765,-27.8413209744309,32.07437702127803,1.1411940297031604,110.80657445497681,187.82331625202522,646.9632609163648,433.6941541831527,0.7861969670825064,0.026072002620871865,286.4581289507066,0.4423468403324466,0.2931961864525101,1.5246276030495116,1.0093927461259946
486,187,2017,43.77627557625643,49.59731386297924,49.07254295413617,6.393414996883445,8.516902933131423,1.9049084374025766,114.25846838116252,137.92047862765978,159.05796101917406,313.84509943207064,0.05967556813378534,0.1415778407350209,101.69675066232203,1.3234625283276136,0.028681742679213567,0.4226106910821498,0.7734300643853133
487,187,2018,75.64338095549552,17.701075383166252,8.310244641227237,1.1959014032519233,4.2365051645255045,5.0109410913238746,234.6130126017357,110.22206330318603,352.7356167022354,81.50390570025182,0.40569651555383757,0.6046692724196071,339.64706415220115,1.3899242410095705,0.8686925110411455,0.7532366307672668,0.8018578735579919
488,187,2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
489,187,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
490,188,2016,5657.173461438567,2738.289701577884,898.3702505330664,70.33022973405849,1132.5117209970967,3.2046649187930405,37369.67707713376,22899.489391953717,0.02971852025747071,0.017488696084750583,0.0,0.0,-5.656085464814073e-09,0.0,0.0,0.0,0.0
491,188,2017,4240.5686973141665,2705.3012853356954,2989.5635076163107,2007.6065797848119,551.8575272587685,2.1737655215809015,56681.02720001038,25323.793649253457,0.0,-1.0510748341772439e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0
492,188,2018,7339.077491566725,5562.951083592468,2338.3270231688543,3059.3921349169786,2953.3387983527746,2.8966728304749414,28757.337030735373,19530.152840383562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
493,188,2019,6517.985635114318,5597.327737666015,3177.6617114571845,471.30427956900604,2208.987949970099,0.3341956697436804,41924.30008872723,45330.20011689293,616.2999416140235,17.505980070564632,3978266.352019351,575064.7869833746,118.99177136797493,43182.18632286728,2691212.4695150345,985011.3037594531,828809.3715229128
494,188,2020,4052.8402855774452,4728.013411921271,1449.7218894125415,-2054.549430466053,2862.8608093856074,0.843252729499257,64983.79071971278,2212.277441592858,59.164337366524094,-19.19138318172926,0.0,0.0,96.40938403882907,0.0,0.0,0.0,0.0
495,189,2016,24.328686512491885,36.44372305611103,0.0,0.0,13.527793219795665,1.9781830787664942,2978.6822799543293,3427.6661983676213,744.9895559788367,40.48402987412413,0.01703038798423574,0.5574438215620408,361.98876170153414,0.5561983556537908,0.028468416070707374,0.1853018697162306,0.7726292471028827
496,189,2017,20.507814562750273,4.499747468205106,427.9399359132422,521.806783807055,16.53756508113086,3.7788515542469217,6246.0955771274685,3336.116503093561,847.781501562657,55.35496114774346,0.4607639710257942,0.6108356548740531,28.41326933199908,0.6761401504436885,0.44821649313954,0.16036665948866088,0.7584693290956469
497,189,2018,2.6404625699893316,35.04790784318537,7.68652251430928,58.81097316684966,5.277169022068123,2.9545701245137894,5847.157280512385,1704.6259140579161,796.5463497197336,301.4542613126818,1.1030682897970223,0.26585275138137954,45.175367934230025,1.6488449125951956,0.04792412623169984,0.7981064887885851,0.2567015945571906
498,189,2019,15.61298213185308,1.2111882739852733,389.2644573755901,537.2180321362302,11.786423389605208,1.3339142080331385,4166.677283687551,1719.6489763574953,673.6495393376975,486.03493630828655,1.76691300217681,0.2573346241288518,441.83643402916925,0.10344793684446378,0.004209680399227681,0.022490993005070438,1.8773671086392016
499,189,2020,13.057884848815492,9.811292770115907,257.75162863936646,172.4604692023083,15.199225598778993,1.4699047251086776,3961.830614359172,1985.3539445480926,1251.5875028886617,336.8514372094377,0.6083220641063225,0.49957320311668363,173.9229616840143,1.6989163168474106,0.3538718900379678,0.3796707877037387,0.1282748710179188
505,190,2016,20.55234789984812,7.7441542195865924,0.0,0.0,0.9364742539579263,2.4606175488009336,13.4968358862494,41.02596265787368,99.7070955133754,-9.268929336787652,-0.01234906935444305,-0.0343571324587754,248.1066512303746,-0.373239005659652,-0.13040710904484476,-0.2742918003346496,-0.05155653457390121
506,190,2017,25.340225744985876,2.073022990222555,0.0,0.0,2.3211095725310598,11.01526594250303,90.01053996995634,55.135812431317646,57.853759818354334,-0.058421861729373775,-0.31447204709065535,-1.0341563816928325,239.7978968397355,-0.6241510659677739,-0.09923108296517881,-0.010597221512766243,-0.02007589298380659
507,190,2018,14.848106857701751,3.1131529151880932,0.0,0.0,0.10039180805698801,26.48819582986606,79.85172110332658,51.75729049086391,366.76862357085264,0.10625805720543686,0.23357943591223787,0.42109089697347335,60.01935906741775,0.5794827983499341,0.0198685134839114,0.008949864780946705,0.0091766749395076
508,190,2019,23.86117293074991,17.350439008716577,0.0,0.0,0.7863050400711524,11.598965029272366,47.60821723416038,30.118921013116694,83.18736728935227,124.57733962601473,0.04691673769959502,0.18640999591618496,7.756201890417285,1.9296062681408788,0.16686199019121994,1.5274001515177351,3.641525368300267
509,190,2020,6.672387319913518,21.01513272297523,0.0,0.0,1.053682368804824,0.274320220209648,34.04598798071002,30.592114111879887,227.74889590928342,0.0,0.4316917079399135,0.4056060880129975,113.80154578990357,0.21183183244364515,0.17576006927775648,0.0,0.0
510,191,2016,18.709966518165775,19.182435381415676,1.9949141927715313,0.0,2.032285812427375,7.036094906474939,78.52193712182768,103.71680714869514,2.8264345066122565,0.7732281201289558,26.52053883678219,-0.3332993220857375,-1.5882643142382737,-15.805682551027587,0.1464922776476474,37.739026882143996,-11.767343667945621
511,191,2017,0.46168757182170367,26.03925444751614,1.4905684816409164,0.0,4.459442170678305,0.6650406598706105,156.4251669865285,38.44497897931052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
512,191,2018,10.771816068519772,17.816971941457997,0.7224980640599384,0.0,1.37781821669859,10.892555803478482,8.929298264731859,83.41129823380048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
513,191,2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
514,191,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
515,192,2016,9.12621460883152,87.59939248511917,5.222875304634745,0.33322050603778997,36.270152738923834,4.122475010310323,29.662334222159153,-53.6785660426829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
516,192,2017,252.98213619815442,47.92614385569966,61.35300140607031,8.117924417875537,47.86311303301466,0.5153776685211154,-96.97795851588579,-253.33347958792157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
517,192,2018,173.89389670038702,212.43604327891134,36.594534386357665,27.96644101579426,51.445218842394226,3.534396106999548,-207.35623759415535,-655.5534731801357,-0.6943634140308638,13.516172227765013,0.4730487290322676,0.37135593326281224,-0.8589409179037432,1.6691263706599637,0.2579684712743775,0.9422826107504101,0.10046384169244595
518,192,2019,189.98481803203822,383.4720632066393,41.61900305296792,22.561483499800755,276.92775086813015,0.8492386455278631,-21.746132585209956,-198.6148095720815,7.720253883082995,18.61723847735884,1.1030148963356678,0.5210824803942921,11.035162096828216,0.5956667953322502,0.4064114702129001,0.06657091948523203,0.7348338584671124
519,192,2020,404.5576797100113,358.2228561074811,314.42076094957713,412.9508021248415,364.1131586118791,3.789008303767269,168.05558458508938,-443.6010110692094,7.37262068533664,85.07356637470623,0.9059425824642007,0.000781216590414225,13.819812409992057,1.155669240923161,0.41351345150051627,0.02070018902120052,1.060308610372614
520,193,2016,146.79958814131288,54.036576606737015,92.50419134301988,237.43769137813354,105.85048875480506,2.728589418388217,127.4430754864691,25.17624412753408,217.06832573150865,33.50426222865352,1.0710154435388843,0.00021088718039807315,10.971200851000521,3.0384185151713243,2.732707773694478,0.7572270533943913,0.18306079336142697
521,193,2017,112.7297590263748,75.84991898688544,180.49778814975514,130.5605449040269,92.21294242298853,1.1729069061699402,116.51502834305278,60.199003805899785,85.75227471364983,20.903313492788968,0.6017790317892318,0.06853888557150398,0.22581152946953598,0.31365191611909,0.20881133355007822,0.4515461418051673,0.3822214517095348
522,193,2018,142.57817499448987,72.03093079423,379.3362432146064,50.55407306747526,80.50896037907387,0.1279427440530986,184.39049143087533,48.448896234709494,62.65216972046739,59.3361058059792,0.39331328091024165,0.004295213473873556,-0.07694367924208054,1.336481515778454,-0.04111703309651126,1.0867897799130877,1.6179408996488527
523,193,2019,139.99069623373725,31.761227590592835,558.3170124276164,256.5731885369015,58.14208180657974,2.4300524796242144,118.51619315145346,59.97490427077824,170.84895611995077,72.17500579072149,0.3148014347980438,0.07197725578626205,7.807751839456099,0.22362017577525983,0.22549786611517023,0.3025898265452433,0.5989385807003331
524,193,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.99477813098517,1.5542703394252773,0.8717554056256421,0.16979603020214304,7.861676034405266,0.7360047974993933,0.25004869318710293,0.4726936209715812,0.3105533744120758
525,194,2016,40.08525282088188,27.91104441455598,27.977209429704317,7.340631565928491,7.344519849334684,0.9346589276007129,102.25285552234932,24.808375736095357,197.91606496133713,40.203243982479364,1.2759813022770652,0.10222323099474195,58.14490278735661,1.015109124661821,0.40710516748532855,0.29356313941166684,0.42304685896059996
526,194,2017,57.85961874226347,18.08012548833812,5.702036458989288,3.991741763529903,28.497984352075456,1.1058996697171337,97.96752553972343,45.98070498675612,227.30917388057784,87.072141812888,0.834260491353487,0.35904289207087436,8.742068009506493,0.9526690291040866,0.723314863008801,1.180153675021471,0.0971821344861366
527,194,2018,42.202094935774795,45.38611521372288,18.853049023780095,2.0639762546087312,10.71532479681104,1.0853874875227627,22.601213277412604,46.51519588391363,151.30607679687452,82.89835864270994,0.6410488774251011,0.6990497157263014,61.740442178942956,1.3535883379240365,0.6457756021395666,0.181133602407417,0.5213644626738493
528,194,2019,10.126959477919044,33.119721677747876,10.994376476421806,23.29479892821967,5.4212749278844825,1.662647515389932,3.621230088046096,26.784093134871366,143.0379043266527,102.01335201882047,0.6739011482946012,0.7128299830852456,28.830143981457475,0.8212138406404197,0.35958953902371055,0.5155954918653998,0.5156621420909585
529,194,2020,4.59822270873933,19.795114161182717,22.14263916997452,19.382983454297445,23.375154900780917,0.9331313244929036,76.15547201038221,11.307213825128326,381.6934178430079,207.33440623045664,0.36047821031515304,0.5708162680418437,189.98974914982787,0.38230883042012237,0.3608231046717232,0.35298408329514575,0.3538850674563405
530,195,2016,43.32391269658001,22.516675424948986,31.006692783643466,52.40612179932279,24.27963235611299,1.2651007299197776,13.408729227606223,3.4164133213702415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
531,195,2017,17.283531480616357,40.11636329978399,19.281845102299936,69.16930042940857,6.198806525847834,3.3951605283768136,17.10135647597137,9.633446754679792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
532,195,2018,34.82388397166664,38.138887538706626,1.2641279672923242,34.45534687917855,24.671557631711387,2.5907321385919735,39.54236938741898,7.162300461385788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
533,195,2019,29.834876798210548,48.432166158567966,46.53886713052429,70.19596821924274,17.28916685403994,1.4015008331994183,17.506217267469136,7.485351504459766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
534,195,2020,16.67383621446304,37.74868203544532,77.3418504955311,2.9933882961380798,5.937843501835081,0.04752900110762917,26.816493815459634,5.839146049016756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
535,196,2016,28.77921157840442,22.06281942461977,0.0,0.0,4.135073156268913,4.101642115667144,7.405306072034392,45.54584447649856,465.6287582078206,275.3672523104722,1.0861834144047688,0.06291171627823053,583.5535133239053,0.5639219505326399,0.09096529585276315,0.9422062840303527,1.0925767396407071
536,196,2017,0.3538923506212302,54.71774397907898,23.689282122024082,3.5182297361274326,11.937600104368615,4.683466861165411,96.80647027847135,94.79136682440313,484.9586278171198,82.81256898847508,1.8769498218586416,0.1868027810433194,470.610788800083,1.5507585369252934,0.045590600261152005,1.1030101914746457,1.0646316752716807
537,196,2018,6.3281594756001684,53.081302563399035,54.30665043298783,8.91677277959947,10.816328396512466,6.579712949257313,65.9363161328969,143.7708718192135,467.7581565128938,139.90425829535644,0.7634555451501522,0.5142329295967357,112.88693006901326,0.43159257961093495,0.6229632242864211,0.9067862425296328,0.11645851274710267
538,196,2019,67.72456800771232,47.00010056920664,19.57427512915454,6.83685520510904,10.927554837634311,4.74930572499021,51.19838896678202,141.55971876650875,680.6843235391342,7.158890188326018,1.5786971325041648,0.41954249757930917,829.6586862793939,0.484782399714744,0.07933677774003084,0.15783514821390454,0.7197653920489951
539,196,2020,45.47056354853761,28.137696454980176,27.42301147721119,6.658811280739663,9.527186181267142,5.771344237436784,31.915228867615834,28.135611451134498,424.4458860308228,194.87584373678726,1.0009984278897217,0.5273181105143164,614.240330419369,0.5514624823171768,0.034034134724485916,0.6722076268262482,1.5106802255146623
540,197,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.3209486666848,57.90189009442503,0.18814454698244854,0.19140437934063448,23.889892555255013,0.3805086188180209,0.07269795295412622,1.486924328950721,1.3108149879667146
